strategy_id,strategy,source_proof_id,source_lean_name,source_strategy_number,source_file,formal_statement,comment
38,Instantiate the general equivalence with \(q(x)\equiv f(x)\le f(c)\) and \(q(x)\equiv f(c)\le f(x)\) to obtain the relative maximum and minimum characterizations simultaneously.,atlas.real_analysis.d4ac68a30456,relative_extremum_def,4,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem relative_extremum_def (f : ℝ → ℝ) (S : Set ℝ) (c : ℝ) (_hc : c ∈ S) :
    (IsLocalMaxOn f S c ↔ ∃ δ > 0, ∀ x ∈ S, |x - c| < δ → f x ≤ f c) ∧
    (IsLocalMinOn f S c ↔ ∃ δ > 0, ∀ x ∈ S, |x - c| < δ → f c ≤ f x)","Characterization of relative extrema in terms of an explicit `δ`-neighborhood.
For `f : ℝ → ℝ`, `S ⊆ ℝ`, and `c ∈ S`:
`f` has a relative maximum at `c` on `S` (`IsLocalMaxOn f S c`) iff there exists `δ > 0`
such that for all `x ∈ S` with `|x - c| < δ`, `f x ≤ f c`; and analogously, `f` has a
relative minimum at `c` on `S` iff there exists `δ > 0` such that for all `x ∈ S` with
`|x - c| < δ`, `f c ≤ f x`."
39,Split the disjunctive extremum hypothesis into the two cases that \(f\) has either a local maximum or a local minimum at \(c\).,atlas.real_analysis.ee251a7c0ecb,fermats_theorem,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem fermats_theorem (f : ℝ → ℝ) (c : ℝ)
    (hext : IsLocalMax f c ∨ IsLocalMin f c) (_hd : DifferentiableAt ℝ f c) :
    deriv f c = 0","Fermat's interior extremum theorem: if `f : ℝ → ℝ` attains a (global) local maximum or
local minimum at an interior point `c`, and `f` is differentiable at `c`, then the derivative
of `f` at `c` vanishes, i.e. `deriv f c = 0`."
40,"In each case, apply the corresponding library theorem `IsLocalMax.deriv_eq_zero` or `IsLocalMin.deriv_eq_zero`, which directly yields `deriv f c = 0` (so the explicit differentiability hypothesis is not needed in the Lean proof).",atlas.real_analysis.ee251a7c0ecb,fermats_theorem,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem fermats_theorem (f : ℝ → ℝ) (c : ℝ)
    (hext : IsLocalMax f c ∨ IsLocalMin f c) (_hd : DifferentiableAt ℝ f c) :
    deriv f c = 0","Fermat's interior extremum theorem: if `f : ℝ → ℝ` attains a (global) local maximum or
local minimum at an interior point `c`, and `f` is differentiable at `c`, then the derivative
of `f` at `c` vanishes, i.e. `deriv f c = 0`."
41,"Apply the existing theorem `exists_deriv_eq_zero` directly to `hab`, `hfc`, and `heq`, which already yields a point `c ∈ (a, b)` with `deriv f c = 0`, making the explicit differentiability hypothesis unnecessary.",atlas.real_analysis.8d98dc2e7b63,rolle,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem rolle (f : ℝ → ℝ) (a b : ℝ) (hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (_hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x)
    (heq : f a = f b) :
    ∃ c ∈ Set.Ioo a b, deriv f c = 0","Rolle's theorem: if `f : ℝ → ℝ` is continuous on the closed interval `[a, b]`,
differentiable at every point of the open interval `(a, b)`, and satisfies `f a = f b`,
then there exists some `c ∈ (a, b)` at which the derivative vanishes, i.e. `deriv f c = 0`."
42,"Convert pointwise differentiability on \((a,b)\) into `DifferentiableOn` by observing that differentiability at a point implies differentiability within the interval.",atlas.real_analysis.27206fc373ae,mean_value_theorem,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem mean_value_theorem (f : ℝ → ℝ) (a b : ℝ) (hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    ∃ c ∈ Set.Ioo a b, f b - f a = deriv f c * (b - a)","The Mean Value Theorem: if `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at
every point of `(a, b)`, then there exists some `c ∈ (a, b)` such that
`f b - f a = deriv f c * (b - a)`."
43,"Apply the slope form of the Mean Value Theorem to obtain \(c\in(a,b)\) satisfying \(\operatorname{deriv} f(c)=\frac{f(b)-f(a)}{b-a}\).",atlas.real_analysis.27206fc373ae,mean_value_theorem,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem mean_value_theorem (f : ℝ → ℝ) (a b : ℝ) (hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    ∃ c ∈ Set.Ioo a b, f b - f a = deriv f c * (b - a)","The Mean Value Theorem: if `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at
every point of `(a, b)`, then there exists some `c ∈ (a, b)` such that
`f b - f a = deriv f c * (b - a)`."
44,"Use \(a<b\) to prove \(b-a\neq 0\), allowing cancellation of the denominator and rearrangement into \(f(b)-f(a)=\operatorname{deriv} f(c)(b-a)\).",atlas.real_analysis.27206fc373ae,mean_value_theorem,3,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem mean_value_theorem (f : ℝ → ℝ) (a b : ℝ) (hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    ∃ c ∈ Set.Ioo a b, f b - f a = deriv f c * (b - a)","The Mean Value Theorem: if `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at
every point of `(a, b)`, then there exists some `c ∈ (a, b)` such that
`f b - f a = deriv f c * (b - a)`."
45,"Restrict differentiability to the interior of the convex set while retaining continuity on the whole set, exactly matching the hypotheses of the derivative-based monotonicity criteria.",atlas.real_analysis.d10748554758,zero_deriv_imp_constant,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem zero_deriv_imp_constant (f : ℝ → ℝ) (I : Set ℝ)
    (hI : Convex ℝ I)
    (hfd : DifferentiableOn ℝ f I)
    (hf' : ∀ x ∈ I, deriv f x = 0) :
    ∀ x ∈ I, ∀ y ∈ I, f x = f y","Zero derivative implies constant: if `f : ℝ → ℝ` is differentiable on a convex set
`I ⊆ ℝ` (i.e. an interval) and `deriv f x = 0` for every `x ∈ I`, then `f` is constant on
`I`, i.e. `f x = f y` for all `x, y ∈ I`."
46,Use the zero-derivative hypothesis twice—both as \(0 \le \operatorname{deriv} f\) and as \(\operatorname{deriv} f \le 0\)—to prove that \(f\) is simultaneously nondecreasing and nonincreasing on \(I\).,atlas.real_analysis.d10748554758,zero_deriv_imp_constant,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem zero_deriv_imp_constant (f : ℝ → ℝ) (I : Set ℝ)
    (hI : Convex ℝ I)
    (hfd : DifferentiableOn ℝ f I)
    (hf' : ∀ x ∈ I, deriv f x = 0) :
    ∀ x ∈ I, ∀ y ∈ I, f x = f y","Zero derivative implies constant: if `f : ℝ → ℝ` is differentiable on a convex set
`I ⊆ ℝ` (i.e. an interval) and `deriv f x = 0` for every `x ∈ I`, then `f` is constant on
`I`, i.e. `f x = f y` for all `x, y ∈ I`."
47,"Compare any \(x,y\in I\) using the total order on \(\mathbb{R}\), then combine the opposing monotonicity inequalities by antisymmetry to conclude \(f(x)=f(y)\).",atlas.real_analysis.d10748554758,zero_deriv_imp_constant,3,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem zero_deriv_imp_constant (f : ℝ → ℝ) (I : Set ℝ)
    (hI : Convex ℝ I)
    (hfd : DifferentiableOn ℝ f I)
    (hf' : ∀ x ∈ I, deriv f x = 0) :
    ∀ x ∈ I, ∀ y ∈ I, f x = f y","Zero derivative implies constant: if `f : ℝ → ℝ` is differentiable on a convex set
`I ⊆ ℝ` (i.e. an interval) and `deriv f x = 0` for every `x ∈ I`, then `f` is constant on
`I`, i.e. `f x = f y` for all `x, y ∈ I`."
48,"Identify `interior (Set.Icc a b)` with `Set.Ioo a b`, so the pointwise differentiability hypothesis yields `DifferentiableOn ℝ f` on the interval’s interior.",atlas.real_analysis.ea64a8de8ee8,monotonicity_and_derivatives,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem monotonicity_and_derivatives (f : ℝ → ℝ) (a b : ℝ) (_hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    (MonotoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, 0 ≤ deriv f x) ∧
    (AntitoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, deriv f x ≤ 0)","Monotonicity characterized by the sign of the derivative on an interval.
If `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at every point of `(a, b)`, then:
(1) `f` is monotonically increasing on `[a, b]` iff `0 ≤ deriv f x` for all `x ∈ (a, b)`;
(2) `f` is monotonically decreasing on `[a, b]` iff `deriv f x ≤ 0` for all `x ∈ (a, b)`."
49,"To derive a nonnegative derivative from monotonicity, approach each interior point from the right and choose sufficiently small `t > 0` so that `x + t ∈ [a,b]`, making the difference quotient `t⁻¹ (f (x+t) - f x)` nonnegative.",atlas.real_analysis.ea64a8de8ee8,monotonicity_and_derivatives,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem monotonicity_and_derivatives (f : ℝ → ℝ) (a b : ℝ) (_hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    (MonotoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, 0 ≤ deriv f x) ∧
    (AntitoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, deriv f x ≤ 0)","Monotonicity characterized by the sign of the derivative on an interval.
If `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at every point of `(a, b)`, then:
(1) `f` is monotonically increasing on `[a, b]` iff `0 ≤ deriv f x` for all `x ∈ (a, b)`;
(2) `f` is monotonically decreasing on `[a, b]` iff `deriv f x ≤ 0` for all `x ∈ (a, b)`."
50,Use convergence of the right-hand difference quotients to `deriv f x` and preservation of inequalities under limits to conclude `0 ≤ deriv f x`.,atlas.real_analysis.ea64a8de8ee8,monotonicity_and_derivatives,3,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem monotonicity_and_derivatives (f : ℝ → ℝ) (a b : ℝ) (_hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    (MonotoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, 0 ≤ deriv f x) ∧
    (AntitoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, deriv f x ≤ 0)","Monotonicity characterized by the sign of the derivative on an interval.
If `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at every point of `(a, b)`, then:
(1) `f` is monotonically increasing on `[a, b]` iff `0 ≤ deriv f x` for all `x ∈ (a, b)`;
(2) `f` is monotonically decreasing on `[a, b]` iff `deriv f x ≤ 0` for all `x ∈ (a, b)`."
51,"For the converse, apply the derivative monotonicity theorem `monotoneOn_of_deriv_nonneg`, using convexity of `[a,b]`, continuity on the closed interval, and differentiability on its interior.",atlas.real_analysis.ea64a8de8ee8,monotonicity_and_derivatives,4,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem monotonicity_and_derivatives (f : ℝ → ℝ) (a b : ℝ) (_hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    (MonotoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, 0 ≤ deriv f x) ∧
    (AntitoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, deriv f x ≤ 0)","Monotonicity characterized by the sign of the derivative on an interval.
If `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at every point of `(a, b)`, then:
(1) `f` is monotonically increasing on `[a, b]` iff `0 ≤ deriv f x` for all `x ∈ (a, b)`;
(2) `f` is monotonically decreasing on `[a, b]` iff `deriv f x ≤ 0` for all `x ∈ (a, b)`."
52,"Repeat the same right-difference-quotient argument for antitonicity, where `f (x+t) ≤ f x` makes every quotient nonpositive, and use `antitoneOn_of_deriv_nonpos` for the converse.",atlas.real_analysis.ea64a8de8ee8,monotonicity_and_derivatives,5,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/MVT.lean,"theorem monotonicity_and_derivatives (f : ℝ → ℝ) (a b : ℝ) (_hab : a < b)
    (hfc : ContinuousOn f (Set.Icc a b))
    (hfd : ∀ x ∈ Set.Ioo a b, DifferentiableAt ℝ f x) :
    (MonotoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, 0 ≤ deriv f x) ∧
    (AntitoneOn f (Set.Icc a b) ↔ ∀ x ∈ Set.Ioo a b, deriv f x ≤ 0)","Monotonicity characterized by the sign of the derivative on an interval.
If `f : ℝ → ℝ` is continuous on `[a, b]` and differentiable at every point of `(a, b)`, then:
(1) `f` is monotonically increasing on `[a, b]` iff `0 ≤ deriv f x` for all `x ∈ (a, b)`;
(2) `f` is monotonically decreasing on `[a, b]` iff `deriv f x ≤ 0` for all `x ∈ (a, b)`."
53,"Apply the previously established Lagrange mean-remainder theorem to obtain an intermediate point \(c\in(x₀,x)\) together with the Taylor remainder identity.",atlas.real_analysis.8c1166f65e44,taylor_theorem,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem taylor_theorem (f : ℝ → ℝ) (n : ℕ) (x₀ x : ℝ) (hx : x₀ < x)
    (hf : ContDiffOn ℝ (↑n) f (Set.Icc x₀ x))
    (hf' : DifferentiableOn ℝ (iteratedDerivWithin n f (Set.Icc x₀ x)) (Set.Ioo x₀ x)) :
    ∃ c ∈ Set.Ioo x₀ x,
      f x = (∑ k ∈ Finset.range (n + 1),
          iteratedDerivWithin k f (Set.Icc x₀ x) x₀ / k.factorial * (x - x₀) ^ k) +
        iteratedDerivWithin (n + 1) f (Set.Icc x₀ x) c / (n + 1).factorial *
          (x - x₀) ^ (n + 1)","*Taylor's theorem** (Lagrange form of the remainder). Suppose `f : ℝ → ℝ` is `n` times
continuously differentiable on `[x₀, x]` and its `n`-th derivative is differentiable on the open
interval `(x₀, x)`. Then there exists `c ∈ (x₀, x)` such that
`f(x) = ∑_{k=0}^{n} f^{(k)}(x₀)/k! · (x - x₀)^k + f^{(n+1)}(c)/(n+1)! · (x - x₀)^{n+1}`.
That is, `f(x)` equals the `n`-th order Taylor polynomial at `x₀` plus the Lagrange remainder
term evaluated at some intermediate point `c`."
54,"Unfold the Taylor polynomial in that identity using `taylor_within_apply`, exposing the finite sum in terms of iterated derivatives within \([x₀,x]\).",atlas.real_analysis.8c1166f65e44,taylor_theorem,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem taylor_theorem (f : ℝ → ℝ) (n : ℕ) (x₀ x : ℝ) (hx : x₀ < x)
    (hf : ContDiffOn ℝ (↑n) f (Set.Icc x₀ x))
    (hf' : DifferentiableOn ℝ (iteratedDerivWithin n f (Set.Icc x₀ x)) (Set.Ioo x₀ x)) :
    ∃ c ∈ Set.Ioo x₀ x,
      f x = (∑ k ∈ Finset.range (n + 1),
          iteratedDerivWithin k f (Set.Icc x₀ x) x₀ / k.factorial * (x - x₀) ^ k) +
        iteratedDerivWithin (n + 1) f (Set.Icc x₀ x) c / (n + 1).factorial *
          (x - x₀) ^ (n + 1)","*Taylor's theorem** (Lagrange form of the remainder). Suppose `f : ℝ → ℝ` is `n` times
continuously differentiable on `[x₀, x]` and its `n`-th derivative is differentiable on the open
interval `(x₀, x)`. Then there exists `c ∈ (x₀, x)` such that
`f(x) = ∑_{k=0}^{n} f^{(k)}(x₀)/k! · (x - x₀)^k + f^{(n+1)}(c)/(n+1)! · (x - x₀)^{n+1}`.
That is, `f(x)` equals the `n`-th order Taylor polynomial at `x₀` plus the Lagrange remainder
term evaluated at some intermediate point `c`."
55,Rewrite each scalar-multiplication summand into the target form \(\frac{f^{(k)}(x₀)}{k!}(x-x₀)^k\) using real scalar multiplication and elementary ring identities.,atlas.real_analysis.8c1166f65e44,taylor_theorem,3,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem taylor_theorem (f : ℝ → ℝ) (n : ℕ) (x₀ x : ℝ) (hx : x₀ < x)
    (hf : ContDiffOn ℝ (↑n) f (Set.Icc x₀ x))
    (hf' : DifferentiableOn ℝ (iteratedDerivWithin n f (Set.Icc x₀ x)) (Set.Ioo x₀ x)) :
    ∃ c ∈ Set.Ioo x₀ x,
      f x = (∑ k ∈ Finset.range (n + 1),
          iteratedDerivWithin k f (Set.Icc x₀ x) x₀ / k.factorial * (x - x₀) ^ k) +
        iteratedDerivWithin (n + 1) f (Set.Icc x₀ x) c / (n + 1).factorial *
          (x - x₀) ^ (n + 1)","*Taylor's theorem** (Lagrange form of the remainder). Suppose `f : ℝ → ℝ` is `n` times
continuously differentiable on `[x₀, x]` and its `n`-th derivative is differentiable on the open
interval `(x₀, x)`. Then there exists `c ∈ (x₀, x)` such that
`f(x) = ∑_{k=0}^{n} f^{(k)}(x₀)/k! · (x - x₀)^k + f^{(n+1)}(c)/(n+1)! · (x - x₀)^{n+1}`.
That is, `f(x)` equals the `n`-th order Taylor polynomial at `x₀` plus the Lagrange remainder
term evaluated at some intermediate point `c`."
56,"Rearrange the remainder coefficient so division by \((n+1)!\) applies to the derivative before multiplication by \((x-x₀)^{n+1}\), then conclude from the original remainder identity.",atlas.real_analysis.8c1166f65e44,taylor_theorem,4,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem taylor_theorem (f : ℝ → ℝ) (n : ℕ) (x₀ x : ℝ) (hx : x₀ < x)
    (hf : ContDiffOn ℝ (↑n) f (Set.Icc x₀ x))
    (hf' : DifferentiableOn ℝ (iteratedDerivWithin n f (Set.Icc x₀ x)) (Set.Ioo x₀ x)) :
    ∃ c ∈ Set.Ioo x₀ x,
      f x = (∑ k ∈ Finset.range (n + 1),
          iteratedDerivWithin k f (Set.Icc x₀ x) x₀ / k.factorial * (x - x₀) ^ k) +
        iteratedDerivWithin (n + 1) f (Set.Icc x₀ x) c / (n + 1).factorial *
          (x - x₀) ^ (n + 1)","*Taylor's theorem** (Lagrange form of the remainder). Suppose `f : ℝ → ℝ` is `n` times
continuously differentiable on `[x₀, x]` and its `n`-th derivative is differentiable on the open
interval `(x₀, x)`. Then there exists `c ∈ (x₀, x)` such that
`f(x) = ∑_{k=0}^{n} f^{(k)}(x₀)/k! · (x - x₀)^k + f^{(n+1)}(c)/(n+1)! · (x - x₀)^{n+1}`.
That is, `f(x)` equals the `n`-th order Taylor polynomial at `x₀` plus the Lagrange remainder
term evaluated at some intermediate point `c`."
57,"Rewrite the positive second derivative hypothesis as `deriv (deriv f) x₀ > 0`, and combine it with `deriv f x₀ = 0` to show that near `x₀` the sign of `deriv f x` equals the sign of `x - x₀`.",atlas.real_analysis.854142c00e14,second_derivative_test_min,1,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem second_derivative_test_min (f : ℝ → ℝ) (x₀ : ℝ)
    (hf : ContDiffAt ℝ 2 f x₀)
    (hf1 : deriv f x₀ = 0) (hf2 : 0 < iteratedDeriv 2 f x₀) :
    IsStrictLocalMin f x₀","*Second derivative test for a strict local minimum.** If `f : ℝ → ℝ` is twice continuously
differentiable at `x₀`, with `f'(x₀) = 0` and `f''(x₀) > 0`, then `f` has a strict relative
minimum at `x₀`."
58,"Use twice continuous differentiability to obtain a neighborhood on which `f` is differentiable, then intersect its radius with the radius where the derivative-sign relation holds.",atlas.real_analysis.854142c00e14,second_derivative_test_min,2,external/atlas-lean/Atlas/RealAnalysis/code/Derivatives/Taylor.lean,"theorem second_derivative_test_min (f : ℝ → ℝ) (x₀ : ℝ)
    (hf : ContDiffAt ℝ 2 f x₀)
    (hf1 : deriv f x₀ = 0) (hf2 : 0 < iteratedDeriv 2 f x₀) :
    IsStrictLocalMin f x₀","*Second derivative test for a strict local minimum.** If `f : ℝ → ℝ` is twice continuously
differentiable at `x₀`, with `f'(x₀) = 0` and `f''(x₀) > 0`, then `f` has a strict relative
minimum at `x₀`."
